b;area;t;x;SHIP;loading_condition_id
42.0;617.0;14.79;179.8;330;
39.6;578.1;14.79;191.03750000000002;330;
34.15;487.0;14.79;202.275;330;
22.88;314.3;14.79;213.51250000000002;330;
0.0;0.0;0.0;224.75;330;
22.84;40.0;3.55;0.0;331;
33.44;209.8;14.79;11.2375;331;
39.6;522.0;14.79;22.475;331;
41.49;580.0;14.79;33.712500000000006;331;
42.0;606.0;14.79;44.95;331;
42.0;617.0;14.79;56.1875;331;
42.0;620.0;14.79;67.42500000000001;331;
42.0;620.0;14.79;78.66250000000001;331;
42.0;620.0;14.79;89.9;331;
42.0;620.0;14.79;101.1375;331;
42.0;620.0;14.79;112.375;331;
42.0;620.0;14.79;123.61250000000001;331;
42.0;620.0;14.79;134.85000000000002;331;
42.0;620.0;14.79;146.0875;331;
42.0;620.0;14.79;157.32500000000002;331;
42.0;620.0;14.79;168.5625;331;
42.0;617.0;14.79;179.8;331;
39.6;578.1;14.79;191.03750000000002;331;
34.15;487.0;14.79;202.275;331;
22.88;314.3;14.79;213.51250000000002;331;
0.0;0.0;0.0;224.75;331;
22.84;40.0;3.55;0.0;332;
33.44;209.8;14.79;11.232;332;
39.6;522.0;14.79;22.464;332;
41.49;580.0;14.79;33.696;332;
42.0;606.0;14.79;44.928;332;
42.0;617.0;14.79;56.16;332;
42.0;620.0;14.79;67.392;332;
42.0;620.0;14.79;78.624;332;
42.0;620.0;14.79;89.856;332;
42.0;620.0;14.79;101.088;332;
42.0;620.0;14.79;112.32;332;
42.0;620.0;14.79;123.55199999999999;332;
42.0;620.0;14.79;134.784;332;
42.0;620.0;14.79;146.016;332;
42.0;620.0;14.79;157.248;332;
42.0;620.0;14.79;168.48;332;
42.0;617.0;14.79;179.712;332;
40.05;578.1;14.79;190.944;332;
34.34;487.0;14.79;202.176;332;
23.23;314.3;14.79;213.408;332;
0.0;0.0;0.0;224.64;332;
22.84;40.0;3.55;0.0;333;
33.44;209.8;14.79;11.232;333;
39.6;522.0;14.79;22.464;333;
41.49;580.0;14.79;33.696;333;
42.0;606.0;14.79;44.928;333;
42.0;617.0;14.79;56.16;333;
42.0;620.0;14.79;67.392;333;
42.0;620.0;14.79;78.624;333;
42.0;620.0;14.79;89.856;333;
42.0;620.0;14.79;101.088;333;
42.0;620.0;14.79;112.32;333;
42.0;620.0;14.79;123.55199999999999;333;
42.0;620.0;14.79;134.784;333;
42.0;620.0;14.79;146.016;333;
42.0;620.0;14.79;157.248;333;
42.0;620.0;14.79;168.48;333;
42.0;617.0;14.79;179.712;333;
40.05;578.1;14.79;190.944;333;
34.34;487.0;14.79;202.176;333;
23.23;314.3;14.79;213.408;333;
0.0;0.0;0.0;224.64;333;
23.03;79.0;5.32;0.0;336;32.0
39.21;337.0;22.6;16.0;336;32.0
50.26;638.0;22.6;32.0;336;32.0
56.76;899.0;22.6;48.0;336;32.0
59.63;1094.0;22.6;64.0;336;32.0
60.0;1230.0;22.6;80.0;336;32.0
60.0;1299.0;22.6;96.0;336;32.0
60.0;1336.0;22.6;112.0;336;32.0
60.0;1353.0;22.6;128.0;336;32.0
60.0;1353.0;22.6;144.0;336;32.0
60.0;1353.0;22.6;160.0;336;32.0
60.0;1353.0;22.6;176.0;336;32.0
60.0;1353.0;22.6;192.0;336;32.0
60.0;1353.0;22.6;208.0;336;32.0
60.0;1353.0;22.6;224.0;336;32.0
60.0;1353.0;22.6;240.0;336;32.0
60.0;1336.0;22.6;256.0;336;32.0
58.63;1271.0;22.6;272.0;336;32.0
51.69;1095.0;22.6;288.0;336;32.0
35.57;712.0;22.6;304.0;336;32.0
0.1;186.0;19.88;320.0;336;32.0
0.0;0.0;0.0;0.0;337;
6.85;59.0;12.2;16.0;337;
24.9;201.0;12.0;32.0;337;
40.33;344.0;11.8;48.0;337;
51.13;472.0;11.6;64.0;337;
57.2;563.0;11.4;80.0;337;
59.75;616.0;11.2;96.0;337;
60.0;641.0;11.0;112.0;337;
60.0;644.0;10.8;128.0;337;
60.0;632.0;10.6;144.0;337;
60.0;621.0;10.4;160.0;337;
60.0;608.0;10.2;176.0;337;
60.0;597.0;10.0;192.0;337;
60.0;585.0;9.8;208.0;337;
60.0;572.0;9.6;224.0;337;
60.0;560.0;9.4;240.0;337;
59.75;535.0;9.2;256.0;337;
57.32;485.0;9.0;272.0;337;
49.88;388.0;8.8;288.0;337;
34.54;238.0;8.6;304.0;337;
13.32;46.0;5.68;320.0;337;
19.8;53.5;3.96;0.0;338;49.0
29.0;171.2;14.5;11.15;338;49.0
31.81;297.6;14.5;22.3;338;49.0
32.26;394.4;14.5;33.45;338;49.0
32.26;442.6;14.5;44.6;338;49.0
32.26;462.0;14.5;55.75;338;49.0
32.26;466.4;14.5;66.9;338;49.0
32.26;466.4;14.5;78.05;338;49.0
32.26;466.4;14.5;89.2;338;49.0
32.26;466.4;14.5;100.35000000000001;338;49.0
32.26;466.4;14.5;111.5;338;49.0
32.26;466.4;14.5;122.65;338;49.0
32.26;466.4;14.5;133.8;338;49.0
32.26;466.4;14.5;144.95000000000002;338;49.0
32.26;466.4;14.5;156.1;338;49.0
32.26;466.4;14.5;167.25;338;49.0
32.26;466.4;14.5;178.4;338;49.0
32.26;466.4;14.5;189.55;338;49.0
30.77;437.7;14.5;200.70000000000002;338;49.0
24.91;339.0;14.5;211.85;338;49.0
0.1;105.0;14.01;223.0;338;49.0
16.81;34.3;3.1;0.0;339;
30.66;170.0;14.9;12.15;339;
39.88;345.7;14.9;24.3;339;
44.65;493.8;14.9;36.45;339;
46.0;585.4;14.9;48.6;339;
46.0;643.7;14.9;60.75;339;
46.0;669.0;14.9;72.9;339;
46.0;683.7;14.9;85.05;339;
46.0;683.7;14.9;97.2;339;
46.0;683.7;14.9;109.35000000000001;339;
46.0;683.7;14.9;121.5;339;
46.0;683.7;14.9;133.65;339;
46.0;683.7;14.9;145.8;339;
46.0;683.7;14.9;157.95000000000002;339;
46.0;683.7;14.9;170.1;339;
46.0;683.7;14.9;182.25;339;
46.0;676.5;14.9;194.4;339;
45.25;644.6;14.9;206.55;339;
40.21;553.3;14.9;218.70000000000002;339;
27.1;359.5;14.9;230.85;339;
0.01;52.1;13.97;243.0;339;
33.59;39.0;1.5;0.0;340;
36.9;104.2;11.11;11.0;340;
37.5;187.0;11.5;22.0;340;
37.5;263.2;11.5;33.0;340;
37.5;326.9;11.5;44.0;340;
37.5;370.8;11.5;55.0;340;
37.5;398.6;11.5;66.0;340;
37.5;413.4;11.5;77.0;340;
37.5;421.8;11.5;88.0;340;
37.5;426.1;11.5;99.0;340;
37.5;422.1;11.5;110.0;340;
37.5;418.2;11.5;121.0;340;
37.5;408.0;11.5;132.0;340;
37.5;389.2;11.5;143.0;340;
37.5;353.4;11.5;154.0;340;
36.93;304.4;11.5;165.0;340;
33.07;241.1;11.5;176.0;340;
24.76;176.1;11.5;187.0;340;
14.46;117.0;11.5;198.0;340;
5.38;71.4;11.5;209.0;340;
0.1;43.1;10.64;220.0;340;
11.13;5.13;1.03;0.0;341;78.0
36.03;148.83;10.67;13.9;341;78.0
43.5;308.24;11.5;27.8;341;78.0
46.71;431.65;11.5;41.7;341;78.0
46.95;501.94;11.5;55.6;341;78.0
46.95;525.86;11.5;69.5;341;78.0
46.95;532.77;11.5;83.4;341;78.0
46.95;534.36;11.5;97.3;341;78.0
46.95;534.36;11.5;111.2;341;78.0
46.95;534.36;11.5;125.10000000000001;341;78.0
46.95;534.36;11.5;139.0;341;78.0
46.95;534.36;11.5;152.9;341;78.0
46.95;533.08;11.5;166.8;341;78.0
46.95;528.95;11.5;180.70000000000002;341;78.0
46.95;520.12;11.5;194.6;341;78.0
46.51;499.5;11.5;208.5;341;78.0
43.96;456.3;11.5;222.4;341;78.0
37.83;379.58;11.5;236.3;341;78.0
27.08;273.38;11.5;250.20000000000002;341;78.0
12.64;149.22;11.5;264.1;341;78.0
0.3;60.71;10.58;278.0;341;78.0
0.0;0.01;0.0;0.0;342;79.0
28.24;80.7;8.62;13.9;342;79.0
40.34;220.29;9.4;27.8;342;79.0
45.6;334.74;9.4;41.7;342;79.0
46.95;403.35;9.4;55.6;342;79.0
46.95;427.27;9.4;69.5;342;79.0
46.95;434.17;9.4;83.4;342;79.0
46.95;435.76;9.4;97.3;342;79.0
46.95;435.77;9.4;111.2;342;79.0
46.95;435.77;9.4;125.10000000000001;342;79.0
46.95;435.77;9.4;139.0;342;79.0
46.95;435.77;9.4;152.9;342;79.0
46.95;434.48;9.4;166.8;342;79.0
46.95;430.36;9.4;180.70000000000002;342;79.0
46.95;421.53;9.4;194.6;342;79.0
46.05;402.3;9.4;208.5;342;79.0
43.31;364.71;9.4;222.4;342;79.0
37.0;301.11;9.4;236.3;342;79.0
26.7;216.9;9.4;250.20000000000002;342;79.0
12.97;122.73;9.4;264.1;342;79.0
6.48;51.79;8.53;278.0;342;79.0
22.84;40.0;3.55;0.0;368;
33.44;209.8;14.79;11.232;368;
39.6;522.0;14.79;22.464;368;
41.49;580.0;14.79;33.696;368;
42.0;606.0;14.79;44.928;368;
42.0;617.0;14.79;56.16;368;
42.0;620.0;14.79;67.392;368;
42.0;620.0;14.79;78.624;368;
42.0;620.0;14.79;89.856;368;
42.0;620.0;14.79;101.088;368;
42.0;620.0;14.79;112.32;368;
42.0;620.0;14.79;123.55199999999999;368;
42.0;620.0;14.79;134.784;368;
42.0;620.0;14.79;146.016;368;
42.0;620.0;14.79;157.248;368;
42.0;620.0;14.79;168.48;368;
42.0;617.0;14.79;179.712;368;
39.6;578.1;14.79;190.944;368;
34.15;487.0;14.79;202.176;368;
22.88;314.3;14.79;213.408;368;
0.0;0.0;0.0;224.64;368;
22.84;40.0;3.55;0.0;369;
33.44;209.8;14.79;11.232;369;
39.6;522.0;14.79;22.464;369;
41.49;580.0;14.79;33.696;369;
42.0;606.0;14.79;44.928;369;
42.0;617.0;14.79;56.16;369;
42.0;620.0;14.79;67.392;369;
42.0;620.0;14.79;78.624;369;
42.0;620.0;14.79;89.856;369;
42.0;620.0;14.79;101.088;369;
42.0;620.0;14.79;112.32;369;
42.0;620.0;14.79;123.55199999999999;369;
42.0;620.0;14.79;134.784;369;
42.0;620.0;14.79;146.016;369;
42.0;620.0;14.79;157.248;369;
42.0;620.0;14.79;168.48;369;
42.0;617.0;14.79;179.712;369;
39.6;578.1;14.79;190.944;369;
34.15;487.0;14.79;202.176;369;
22.88;314.3;14.79;213.408;369;
0.0;0.0;0.0;224.64;369;
22.84;40.0;3.55;0.0;370;
33.44;209.8;14.79;11.232;370;
39.6;522.0;14.79;22.464;370;
41.49;580.0;14.79;33.696;370;
42.0;606.0;14.79;44.928;370;
42.0;617.0;14.79;56.16;370;
42.0;620.0;14.79;67.392;370;
42.0;620.0;14.79;78.624;370;
42.0;620.0;14.79;89.856;370;
42.0;620.0;14.79;101.088;370;
42.0;620.0;14.79;112.32;370;
42.0;620.0;14.79;123.55199999999999;370;
42.0;620.0;14.79;134.784;370;
42.0;620.0;14.79;146.016;370;
42.0;620.0;14.79;157.248;370;
42.0;620.0;14.79;168.48;370;
42.0;617.0;14.79;179.712;370;
39.6;578.1;14.79;190.944;370;
34.15;487.0;14.79;202.176;370;
22.88;314.3;14.79;213.408;370;
0.0;0.0;0.0;224.64;370;
22.84;40.0;3.55;0.0;371;
33.44;209.8;14.79;11.232;371;
39.6;522.0;14.79;22.464;371;
41.49;580.0;14.79;33.696;371;
42.0;606.0;14.79;44.928;371;
42.0;617.0;14.79;56.16;371;
42.0;620.0;14.79;67.392;371;
42.0;620.0;14.79;78.624;371;
42.0;620.0;14.79;89.856;371;
42.0;620.0;14.79;101.088;371;
42.0;620.0;14.79;112.32;371;
42.0;620.0;14.79;123.55199999999999;371;
42.0;620.0;14.79;134.784;371;
42.0;620.0;14.79;146.016;371;
42.0;620.0;14.79;157.248;371;
42.0;620.0;14.79;168.48;371;
42.0;617.0;14.79;179.712;371;
39.6;578.1;14.79;190.944;371;
34.15;487.0;14.79;202.176;371;
22.88;314.3;14.79;213.408;371;
0.0;0.0;0.0;224.64;371;
22.84;40.0;3.55;0.0;372;
33.44;209.8;14.79;11.232;372;
39.6;522.0;14.79;22.464;372;
41.49;580.0;14.79;33.696;372;
42.0;606.0;14.79;44.928;372;
42.0;617.0;14.79;56.16;372;
42.0;620.0;14.79;67.392;372;
42.0;620.0;14.79;78.624;372;
42.0;620.0;14.79;89.856;372;
42.0;620.0;14.79;101.088;372;
42.0;620.0;14.79;112.32;372;
42.0;620.0;14.79;123.55199999999999;372;
42.0;620.0;14.79;134.784;372;
42.0;620.0;14.79;146.016;372;
42.0;620.0;14.79;157.248;372;
42.0;620.0;14.79;168.48;372;
42.0;617.0;14.79;179.712;372;
39.6;578.1;14.79;190.944;372;
34.15;487.0;14.79;202.176;372;
22.88;314.3;14.79;213.408;372;
0.0;0.0;0.0;224.64;372;
15.39;19.4;2.32;0.0;373;106.0
24.92;103.3;11.68;9.365;373;106.0
30.54;219.0;12.0;18.73;373;106.0
32.08;302.6;12.0;28.095;373;106.0
32.28;355.1;12.0;37.46;373;106.0
32.28;376.3;12.0;46.825;373;106.0
32.28;382.3;12.0;56.19;373;106.0
32.28;383.7;12.0;65.555;373;106.0
32.28;383.7;12.0;74.92;373;106.0
32.28;383.7;12.0;84.285;373;106.0
32.28;383.7;12.0;93.65;373;106.0
32.28;383.7;12.0;103.015;373;106.0
32.28;383.7;12.0;112.38;373;106.0
32.28;383.7;12.0;121.745;373;106.0
32.28;383.7;12.0;131.11;373;106.0
32.08;377.1;12.0;140.475;373;106.0
31.27;363.9;12.0;149.84;373;106.0
28.66;327.0;12.0;159.205;373;106.0
23.5;262.2;12.0;168.57;373;106.0
15.3;154.1;12.0;177.935;373;106.0
0.0;0.0;0.0;187.3;373;106.0
11.25;4.7;0.625;0.0;375;89.0
23.7;54.7;9.53;8.25;375;89.0
28.03;142.8;10.0;16.5;375;89.0
29.56;216.8;10.0;24.75;375;89.0
30.0;257.5;10.0;33.0;375;89.0
30.0;281.5;10.0;41.25;375;89.0
30.0;292.4;10.0;49.5;375;89.0
30.0;297.7;10.0;57.75;375;89.0
30.0;298.3;10.0;66.0;375;89.0
30.0;298.3;10.0;74.25;375;89.0
30.0;298.3;10.0;82.5;375;89.0
30.0;298.3;10.0;90.75;375;89.0
30.0;298.3;10.0;99.0;375;89.0
30.0;296.1;10.0;107.25;375;89.0
29.53;288.3;10.0;115.5;375;89.0
28.06;270.0;10.0;123.75;375;89.0
25.22;238.3;10.0;132.0;375;89.0
20.67;192.8;10.0;140.25;375;89.0
14.31;133.1;10.0;148.5;375;89.0
6.45;71.2;10.0;156.75;375;89.0
0.1;29.9;8.59;165.0;375;89.0
11.25;4.7;0.625;0.0;376;89.0
23.7;54.7;9.53;8.25;376;89.0
28.03;142.8;10.0;16.5;376;89.0
29.56;216.8;10.0;24.75;376;89.0
30.0;257.5;10.0;33.0;376;89.0
30.0;281.5;10.0;41.25;376;89.0
30.0;292.4;10.0;49.5;376;89.0
30.0;297.7;10.0;57.75;376;89.0
30.0;298.3;10.0;66.0;376;89.0
30.0;298.3;10.0;74.25;376;89.0
30.0;298.3;10.0;82.5;376;89.0
30.0;298.3;10.0;90.75;376;89.0
30.0;298.3;10.0;99.0;376;89.0
30.0;296.1;10.0;107.25;376;89.0
29.53;288.3;10.0;115.5;376;89.0
28.06;270.0;10.0;123.75;376;89.0
25.22;238.3;10.0;132.0;376;89.0
20.67;192.8;10.0;140.25;376;89.0
14.31;133.1;10.0;148.5;376;89.0
6.45;71.2;10.0;156.75;376;89.0
0.1;29.9;8.59;165.0;376;89.0
15.64;1.7;0.47;0.0;395;99.0
25.17;115.2;11.39;14.315000000000001;395;99.0
33.82;263.1;11.97;28.630000000000003;395;99.0
40.62;388.3;11.97;42.94500000000001;395;99.0
44.69;473.0;11.97;57.260000000000005;395;99.0
46.0;513.0;11.97;71.575;395;99.0
46.0;531.9;11.97;85.89000000000001;395;99.0
46.0;539.9;11.97;100.20500000000001;395;99.0
46.0;545.0;11.97;114.52000000000001;395;99.0
46.0;547.9;11.97;128.835;395;99.0
46.0;547.9;11.97;143.15;395;99.0
46.0;547.9;11.97;157.465;395;99.0
46.0;546.7;11.97;171.78000000000003;395;99.0
46.0;542.2;11.97;186.09500000000003;395;99.0
45.78;531.3;11.97;200.41000000000003;395;99.0
44.12;499.3;11.97;214.72500000000002;395;99.0
40.26;440.4;11.97;229.04000000000002;395;99.0
32.72;352.3;11.97;243.35500000000002;395;99.0
20.66;236.2;11.97;257.67;395;99.0
7.86;131.5;11.97;271.985;395;99.0
0.1;55.2;10.16;286.3;395;99.0
0.0;0.0;0.0;0.0;396;100.0
19.86;54.3;8.52;14.315000000000001;396;100.0
30.16;172.1;9.1;28.630000000000003;396;100.0
37.86;277.2;9.1;42.94500000000001;396;100.0
42.93;347.3;9.1;57.260000000000005;396;100.0
45.66;379.6;9.1;71.575;396;100.0
46.0;399.4;9.1;85.89000000000001;396;100.0
46.0;408.1;9.1;100.20500000000001;396;100.0
46.0;412.9;9.1;114.52000000000001;396;100.0
46.0;415.9;9.1;128.835;396;100.0
46.0;415.9;9.1;143.15;396;100.0
46.0;415.9;9.1;157.465;396;100.0
46.0;414.6;9.1;171.78000000000003;396;100.0
46.0;410.2;9.1;186.09500000000003;396;100.0
45.78;399.4;9.1;200.41000000000003;396;100.0
44.05;373.4;9.1;214.72500000000002;396;100.0
39.89;325.6;9.1;229.04000000000002;396;100.0
32.51;256.1;9.1;243.35500000000002;396;100.0
21.72;174.3;9.1;257.67;396;100.0
11.32;104.2;9.1;271.985;396;100.0
6.3;50.36;7.29;286.3;396;100.0
11.87;6.9;1.08;0.0;397;1.0
21.39;53.0;2.74;8.384;397;1.0
24.12;104.0;4.28;16.768;397;1.0
25.58;142.8;5.7;25.152;397;1.0
25.9;173.4;6.94;33.536;397;1.0
25.9;195.1;7.91;41.92;397;1.0
25.9;208.8;8.49;50.304;397;1.0
25.9;215.2;8.57;58.688;397;1.0
25.9;218.1;8.57;67.072;397;1.0
25.9;218.9;8.57;75.456;397;1.0
25.9;218.4;8.57;83.84;397;1.0
25.9;216.9;8.57;92.224;397;1.0
25.9;214.2;8.57;100.608;397;1.0
25.9;209.4;8.57;108.992;397;1.0
25.31;198.6;8.57;117.376;397;1.0
23.52;178.6;8.57;125.76;397;1.0
20.29;150.0;8.57;134.144;397;1.0
15.89;115.6;8.57;142.52800000000002;397;1.0
10.85;76.6;8.57;150.912;397;1.0
5.15;42.4;8.57;159.296;397;1.0
0.1;0.8;8.14;167.68;397;1.0
0.1;0.0;0.1;0.0;398;
13.22;23.0;1.1;8.384;398;
21.48;66.4;2.65;16.768;398;
24.2;102.0;4.07;25.152;398;
25.6;131.3;5.31;33.536;398;
25.9;152.9;6.28;41.92;398;
25.9;166.6;6.86;50.304;398;
25.9;173.0;6.94;58.688;398;
25.9;175.9;6.94;67.072;398;
25.9;176.7;6.94;75.456;398;
25.9;176.2;6.94;83.84;398;
25.9;174.7;6.94;92.224;398;
25.9;172.0;6.94;100.608;398;
25.79;167.3;6.94;108.992;398;
24.9;157.7;6.94;117.376;398;
22.8;140.8;6.94;125.76;398;
19.34;117.8;6.94;134.144;398;
15.15;90.3;6.94;142.52800000000002;398;
10.55;59.2;6.94;150.912;398;
5.57;33.9;6.94;159.296;398;
2.56;22.6;6.51;167.68;398;
15.71;2.2;0.48;0.0;399;118.0
25.11;111.4;11.0;14.45;399;118.0
33.56;256.6;11.5;28.9;399;118.0
40.08;369.1;11.5;43.349999999999994;399;118.0
44.27;451.2;11.5;57.8;399;118.0
45.6;487.0;11.5;72.25;399;118.0
45.6;505.0;11.5;86.69999999999999;399;118.0
45.6;512.1;11.5;101.14999999999999;399;118.0
45.6;516.4;11.5;115.6;399;118.0
45.6;517.5;11.5;130.04999999999998;399;118.0
45.6;517.5;11.5;144.5;399;118.0
45.6;517.5;11.5;158.95;399;118.0
45.6;516.4;11.5;173.39999999999998;399;118.0
45.6;508.2;11.5;187.85;399;118.0
44.79;490.9;11.5;202.29999999999998;399;118.0
41.32;446.3;11.5;216.75;399;118.0
35.14;372.9;11.5;231.2;399;118.0
25.91;274.5;11.5;245.64999999999998;399;118.0
14.34;163.1;11.5;260.09999999999997;399;118.0
4.44;77.7;11.5;274.55;399;118.0
0.1;15.2;6.48;289.0;399;118.0
0.0;0.0;0.0;0.0;400;119.0
20.3;60.8;8.85;14.45;400;119.0
30.46;184.2;9.35;28.9;400;119.0
38.08;287.3;9.35;43.349999999999994;400;119.0
42.93;356.0;9.35;57.8;400;119.0
45.3;388.2;9.35;72.25;400;119.0
45.6;405.0;9.35;86.69999999999999;400;119.0
45.6;414.2;9.35;101.14999999999999;400;119.0
45.6;418.6;9.35;115.6;400;119.0
45.6;419.5;9.35;130.04999999999998;400;119.0
45.6;419.5;9.35;144.5;400;119.0
45.6;419.5;9.35;158.95;400;119.0
45.6;417.5;9.35;173.39999999999998;400;119.0
45.6;410.2;9.35;187.85;400;119.0
44.79;393.9;9.35;202.29999999999998;400;119.0
41.3;356.0;9.35;216.75;400;119.0
34.95;295.7;9.35;231.2;400;119.0
26.01;218.6;9.35;245.64999999999998;400;119.0
15.14;129.3;9.35;260.09999999999997;400;119.0
6.18;64.3;9.35;274.55;400;119.0
2.66;11.4;4.33;289.0;400;119.0
5.82;1.9;0.48;0.0;401;107.0
25.04;109.3;10.96;14.2;401;107.0
33.62;228.4;11.5;28.4;401;107.0
41.8;368.4;11.5;42.599999999999994;401;107.0
44.18;449.9;11.5;56.8;401;107.0
45.6;485.9;11.5;71.0;401;107.0
45.6;503.1;11.5;85.19999999999999;401;107.0
45.6;511.2;11.5;99.39999999999999;401;107.0
45.6;515.6;11.5;113.6;401;107.0
45.6;517.4;11.5;127.8;401;107.0
45.6;517.5;11.5;142.0;401;107.0
45.6;517.2;11.5;156.2;401;107.0
45.6;514.8;11.5;170.39999999999998;401;107.0
45.6;508.5;11.5;184.6;401;107.0
44.84;490.2;11.5;198.79999999999998;401;107.0
41.3;445.6;11.5;213.0;401;107.0
35.16;372.7;11.5;227.2;401;107.0
26.0;273.7;11.5;241.39999999999998;401;107.0
14.38;157.8;11.5;255.6;401;107.0
4.5;48.6;10.91;269.8;401;107.0
0.1;0.6;6.45;284.0;401;107.0
0.1;0.0;0.1;0.0;402;108.0
20.24;61.6;8.81;14.2;402;108.0
30.5;164.3;9.35;28.4;402;108.0
38.1;284.2;9.35;42.599999999999994;402;108.0
42.98;356.1;9.35;56.8;402;108.0
45.42;387.9;9.35;71.0;402;108.0
45.6;405.1;9.35;85.19999999999999;402;108.0
45.6;413.2;9.35;99.39999999999999;402;108.0
45.6;417.5;9.35;113.6;402;108.0
45.6;419.4;9.35;127.8;402;108.0
45.6;419.5;9.35;142.0;402;108.0
45.6;419.2;9.35;156.2;402;108.0
45.6;416.8;9.35;170.39999999999998;402;108.0
45.6;410.5;9.35;184.6;402;108.0
44.84;393.8;9.35;198.79999999999998;402;108.0
41.3;356.8;9.35;213.0;402;108.0
35.02;297.3;9.35;227.2;402;108.0
25.98;217.9;9.35;241.39999999999998;402;108.0
15.24;127.3;9.35;255.6;402;108.0
6.22;52.0;8.76;269.8;402;108.0
2.72;11.5;4.3;284.0;402;108.0
